client_id,client_type,first_name,last_name,date_of_birth,email,phone,address,country,client_onboarding_date,risk_rating
C0994,Institutional,Ricky,Cabrera,1952-02-28,riverabradley@example.net,257-935-3236x6185,"40775 Jeffrey Meadow, North Caitlinberg, MH 18842",AUS,2023-08-12,Medium
C0995,Institutional,Stephanie,Dennis,1980-10-11,unguyen@example.net,(410)587-0826x9718,"5371 Murillo Garden Apt. 043, New Davidport, IA 11902",BRA,2021-01-19,High
C0996,Individual,Antonio,Flores,1958-07-21,jasonwilliams@example.net,(401)307-1261x5838,"5602 James Corners Suite 558, South Kathrynview, NH 43212",Brazil,2024-11-05,Medium
C0997,Individual,Mitchell,Harper,1978-06-10,marcus01@example.net,564.584.6735x7422,"7203 Soto Mountains, East Shawnmouth, DE 01512",Brazil,2025-02-26,High
C0998,Institutional,Scott,Chambers,1942-07-04,,001-422-428-0194x425,"687 Ronald Alley Suite 711, North Heidi, CO 50710",South Africa,2025-05-08,Low
C0999,Institutional,Stephanie,Flores,1937-05-20,tammyglenn@example.org,(756)206-2953,"35393 Alvin Way, Josephport, VA 76884",CHN,2025-02-11,Medium
C1000,Individual,Melissa,Turner,1954-07-03,phelpsfrank@example.com,(537)231-1804x6741,"5707 Lopez Wall, Lake Allisonton, FL 36075",Japan,2024-08-16,High
C0508,Individual,Steven,Osborne,1956-12-27,catherine93@example.net,741-952-9821x7392,"1668 Carl Ford, New Thomas, NE 59853",Japan,2022-08-11,Medium
C0819,Institutional,Julie,Velez,1965-11-26,georgemichael@example.com,(617)977-3264x30954,"138 Victoria Canyon, West Brittanyport, OH 05005",ZA,2022-11-25,Medium
C0453,Institutional,Thomas,Williams,2001-01-15,josephpreston@example.org,001-264-877-2512x95786,"7893 Stephanie Dam Suite 651, Millerville, MP 40919",Germany,2023-11-27,Low
C0369,Individual,Aaron,Kim,1953-09-06,zunigathomas@example.org,910.443.3187x5109,"194 Wendy Hollow, Caldwelltown, GA 68757",CAN,2025-05-25,Low
C0243,Institutional,Alexandra,Collins,1995-06-28,lindsey62@example.org,,"122 Smith Avenue, West Kennethmouth, MO 19741",Australia,2023-07-31,Medium
C0930,Individual,Christopher,Velasquez,1942-09-13,taragonzales@example.com,902-658-9632x17435,"63659 Thompson Locks, Pattersonfort, NJ 64479",Germany,2022-08-17,Low
C0263,Individual,Mike,Garcia,1953-04-18,hoopermario@example.net,914.362.4912,"6262 Mark Trace Suite 053, East Kaitlynland, WA 70574",Germany,2022-07-24,Medium
C0811,Individual,Stanley,Russell,1966-10-25,angelapage@example.org,,"9599 Cherry Burg Suite 536, New Jennifer, CO 58580",RSA,2023-04-06,Medium
C0319,Individual,Eric,Garcia,1943-10-24,nancy94@example.net,+1-854-693-0596x601,"67578 Atkins Tunnel Apt. 355, Smithfort, NV 31450",France,2022-11-14,High
C0050,Institutional,Michael,Williams!,1963-12-08,buckleyanna@example.org,2269876811,"79726 Johnston Pine, Lake Eugeneborough, DE 96885",CHN,2026-05-18 12:02:39.836530,Low
